Date,Promoter,Public
2026-03-31,52.12,47.88
2025-12-31,52.12,47.88
2025-09-30,52.12,47.88
2025-06-30,52.12,47.88
2025-03-31,52.16,47.84
2024-12-31,52.16,47.84
2024-09-30,52.16,47.84
2024-06-30,66.66,33.34
2024-03-31,66.66,33.34
2023-12-31,66.66,33.34
2023-09-30,66.66,33.34
2023-06-30,66.66,33.34
