Date,Promoter,Public
2026-03-31,34.59,60.65
2025-12-31,34.59,60.58
2025-09-30,36.78,58.35
2025-06-30,36.78,58.04
2025-03-31,36.78,57.95
2024-12-31,36.78,57.89
2024-09-30,36.78,57.73
2024-08-08,36.78,56.81
