Date,Promoter,Public
2026-03-31,79.82,20.18
2025-12-31,79.82,20.18
2025-09-30,79.82,20.18
2025-06-30,79.82,20.18
2025-03-31,79.82,20.18
2024-12-31,79.82,20.18
2024-12-27,79.82,20.18
