Date,Promoter,Public
2026-03-31,71.94,28.06
2025-12-31,69.8,30.2
2025-09-30,69.24,30.76
2025-06-30,68.68,31.32
2025-03-31,68.3,31.7
2024-12-31,67.23,32.77
2024-09-30,67.23,32.77
2024-06-30,67.23,32.77
2024-03-31,67.23,32.77
2023-12-31,67.23,32.77
2023-09-30,67.23,32.77
2023-06-30,68.56,31.44
2023-03-31,68.56,31.44
2022-12-31,68.56,31.44
2022-09-30,68.56,31.44
2022-06-30,68.56,31.44
2022-03-31,68.56,31.44
