Date,Promoter,Public
2026-03-31,66.47,33.53
2025-12-31,66.47,33.53
2025-09-30,66.47,33.53
2025-07-31,66.47,33.53
2025-06-30,69.5,30.5
2025-03-31,69.57,30.43
2024-12-31,69.57,30.43
2024-09-30,69.57,30.43
2024-06-30,69.57,30.43
2024-03-31,69.57,30.43
2024-03-02,69.57,30.43
