Date,Promoter,Public
2026-03-31,63.49,36.51
2025-12-31,63.49,36.51
2025-10-16,63.49,36.51
2025-09-30,63.49,36.51
2025-06-30,63.49,36.51
2025-06-19,63.49,36.51
2025-03-31,58.99,41.01
2024-09-30,58.68,41.32
2024-03-31,58.15,41.85
2023-09-30,70.79,29.21
2023-03-31,70.79,29.21
2022-11-17,74.18,25.82
2022-09-30,74.18,25.82
2022-03-31,74.17,25.82
2021-09-30,74.17,25.82
2021-03-31,74.17,25.82
2021-03-22,74.17,25.82
2020-09-30,74.17,25.81
2020-03-31,74.17,25.82
