Date,Promoter,Public
2026-03-31,37.04,62.96
2025-12-31,37.08,62.92
2025-09-30,37.15,62.85
2025-06-30,37.15,62.85
2025-06-03,38.51,61.49
2025-03-31,38.57,61.43
2024-12-31,38.58,61.42
2024-09-30,40.06,59.94
2024-07-19,40.06,59.94
