Date,Promoter,Public
2026-03-31,25.05,74.95
2025-12-31,25.12,74.88
2025-09-30,27.19,72.81
2025-06-30,27.43,72.57
2025-03-31,27.7,72.3
2024-12-31,27.84,72.16
2024-11-21,27.84,72.16
