Date,Promoter,Public
2026-03-31,33.34,66.66
2025-12-31,33.36,66.64
2025-09-30,33.36,66.64
2025-06-30,29.1,70.9
2025-03-31,29.17,70.83
2024-12-31,29.23,70.77
2024-09-30,29.23,70.77
2024-06-30,29.33,70.67
2024-03-31,29.33,70.67
2023-12-31,29.34,70.66
2023-09-30,30.19,69.81
2023-07-05,30.19,69.81
