Date,Promoter,Public
2026-03-31,52.16,47.84
2025-12-31,52.16,47.84
2025-09-30,52.16,47.84
2025-06-30,52.16,47.84
2025-03-31,56.85,43.15
2024-12-31,56.85,43.15
2024-09-30,57.12,42.88
2024-06-30,59.78,40.22
2024-03-31,62.29,37.71
2024-01-19,62.29,37.71
2023-12-31,71.73,28.27
2023-09-30,71.73,28.27
2023-06-30,71.73,28.27
2023-03-31,71.73,28.27
2022-12-31,71.73,28.27
2022-11-09,71.73,28.27
