Date,Promoter,Public
2026-03-31,62.53,37.47
2025-12-31,62.53,37.47
2025-09-30,62.55,37.45
2025-06-30,62.57,37.43
2025-03-31,62.58,37.42
2024-12-31,62.59,37.41
2024-09-30,62.61,37.39
2024-06-30,62.72,37.28
2024-03-31,62.75,37.25
2023-12-31,62.85,37.15
2023-12-19,62.85,37.15
