Date,Promoter,Public
2026-03-31,61.36,38.64
2025-12-31,61.18,38.82
2025-09-30,61.18,38.82
2025-06-30,61.18,38.82
2025-03-31,61.18,38.82
2024-12-31,61.18,38.82
2024-09-30,61.18,38.82
2024-06-30,61.18,38.82
2024-03-31,61.18,38.82
2024-03-15,61.18,38.82
