Date,Promoter,Public
2026-03-31,67.17,32.83
2025-12-31,67.17,32.83
2025-12-11,67.17,32.83
2025-09-30,65.82,34.18
2025-09-05,65.82,34.18
2025-06-30,65.82,34.18
2025-04-01,65.82,34.18
2025-03-31,67.52,32.48
2024-12-31,67.52,32.48
2024-09-30,67.52,32.48
2024-06-30,68.13,31.87
2024-03-31,69.92,30.08
2023-12-31,69.92,30.08
2023-09-30,69.92,30.08
2023-07-28,69.92,30.08
