Date,Promoter,Public
2026-03-31,73.91,26.09
2025-12-31,73.91,26.09
2025-09-30,73.91,26.09
2025-06-30,73.91,26.09
2025-03-31,73.91,26.09
2025-02-21,73.91,26.09
