Date,Promoter,Public
2026-03-31,73.65,26.35
2025-12-31,73.64,26.36
2025-09-30,73.64,26.36
2025-06-30,73.64,26.36
2025-03-31,73.61,26.39
2024-12-31,73.5,26.5
2024-09-30,73.17,26.83
2024-06-30,73.17,26.83
2024-03-31,73.06,26.94
2023-12-31,73.0,27.0
2023-09-30,73.0,27.0
2023-06-30,73.0,27.01
2023-03-31,73.0,27.01
2022-09-30,73.0,27.0
2022-03-31,73.0,27.0
2021-09-30,73.0,27.0
2021-03-31,73.0,27.0
2020-09-30,73.0,27.0
2020-03-31,73.0,27.0
