Date,Promoter,Public
2026-03-31,72.97,27.03
2025-12-31,72.86,27.14
2025-09-30,72.56,27.44
2025-06-30,71.89,28.11
2025-03-31,71.89,28.11
2024-12-31,71.89,28.11
2024-09-30,71.89,28.11
2024-09-20,71.89,28.11
