Date,Promoter,Public
2026-03-31,62.68,36.78
2025-12-31,62.68,36.78
2025-09-30,62.68,36.5
2025-06-30,62.29,36.88
2025-03-31,62.29,36.88
2024-12-31,62.29,36.88
2024-09-30,63.12,36.88
2024-07-25,63.12,36.88
2024-06-30,73.04,26.96
2024-03-31,73.04,26.96
2023-12-31,73.04,26.96
2023-09-30,73.04,26.96
2023-06-30,73.04,26.96
2023-03-31,73.04,26.96
2022-12-31,73.04,26.96
2022-09-30,73.04,26.96
2022-06-30,73.04,26.96
2022-03-31,73.04,26.96
